Country_Name,Type,NetworkAccessType,NetworkType,YearQuarter,MeasureValue,Unit,Year,Quarter
Japan,Subscriptions,Total,Fixed broadband,2024-Q4,51622119.0,Subscriptions,2024,Q4
Korea,Subscriptions,Total,Fixed broadband,2018-Q2,21107545.0,Subscriptions,2018,Q2
Korea,Subscriptions,Total,Fixed broadband,2018-Q4,21285858.0,Subscriptions,2018,Q4
Korea,Subscriptions,Total,Fixed broadband,2019-Q2,21622143.0,Subscriptions,2019,Q2
Korea,Subscriptions,Total,Fixed broadband,2019-Q4,21906228.0,Subscriptions,2019,Q4
Korea,Subscriptions,Total,Fixed broadband,2020-Q2,22020805.0,Subscriptions,2020,Q2
Korea,Subscriptions,Total,Fixed broadband,2020-Q4,22327182.0,Subscriptions,2020,Q4
Korea,Subscriptions,Total,Fixed broadband,2021-Q2,22670159.0,Subscriptions,2021,Q2
Korea,Subscriptions,Total,Fixed broadband,2021-Q4,22944268.0,Subscriptions,2021,Q4
Korea,Subscriptions,Total,Fixed broadband,2022-Q2,23264220.0,Subscriptions,2022,Q2
Korea,Subscriptions,Total,Fixed broadband,2022-Q4,23537333.0,Subscriptions,2022,Q4
Korea,Subscriptions,Total,Fixed broadband,2023-Q2,23847678.0,Subscriptions,2023,Q2
Korea,Subscriptions,Total,Fixed broadband,2023-Q4,24098164.0,Subscriptions,2023,Q4
Korea,Subscriptions,Total,Fixed broadband,2024-Q2,24462158.0,Subscriptions,2024,Q2
Korea,Subscriptions,Total,Fixed broadband,2024-Q4,24721782.0,Subscriptions,2024,Q4
Latvia,Subscriptions,Total,Fixed broadband,2018-Q2,525150.0,Subscriptions,2018,Q2
Latvia,Subscriptions,Total,Fixed broadband,2018-Q4,525995.0,Subscriptions,2018,Q4
Latvia,Subscriptions,Total,Fixed broadband,2019-Q2,515396.0,Subscriptions,2019,Q2
Latvia,Subscriptions,Total,Fixed broadband,2019-Q4,508924.0,Subscriptions,2019,Q4
Latvia,Subscriptions,Total,Fixed broadband,2020-Q2,492482.0,Subscriptions,2020,Q2
Latvia,Subscriptions,Total,Fixed broadband,2020-Q4,490569.0,Subscriptions,2020,Q4
Latvia,Subscriptions,Total,Fixed broadband,2021-Q2,487963.0,Subscriptions,2021,Q2
Latvia,Subscriptions,Total,Fixed broadband,2021-Q4,489803.0,Subscriptions,2021,Q4
Latvia,Subscriptions,Total,Fixed broadband,2022-Q2,488664.0,Subscriptions,2022,Q2
Latvia,Subscriptions,Total,Fixed broadband,2022-Q4,488874.0,Subscriptions,2022,Q4
Latvia,Subscriptions,Total,Fixed broadband,2023-Q2,488883.0,Subscriptions,2023,Q2
Latvia,Subscriptions,Total,Fixed broadband,2023-Q4,489326.0,Subscriptions,2023,Q4
Latvia,Subscriptions,Total,Fixed broadband,2024-Q2,485952.0,Subscriptions,2024,Q2
Latvia,Subscriptions,Total,Fixed broadband,2024-Q4,482188.0,Subscriptions,2024,Q4
Lithuania,Subscriptions,Total,Fixed broadband,2018-Q2,789527.0,Subscriptions,2018,Q2
Lithuania,Subscriptions,Total,Fixed broadband,2018-Q4,784113.0,Subscriptions,2018,Q4
Lithuania,Subscriptions,Total,Fixed broadband,2019-Q2,787190.0,Subscriptions,2019,Q2
Lithuania,Subscriptions,Total,Fixed broadband,2019-Q4,785888.0,Subscriptions,2019,Q4
Lithuania,Subscriptions,Total,Fixed broadband,2020-Q2,786714.0,Subscriptions,2020,Q2
Lithuania,Subscriptions,Total,Fixed broadband,2020-Q4,792790.0,Subscriptions,2020,Q4
Lithuania,Subscriptions,Total,Fixed broadband,2021-Q2,796730.0,Subscriptions,2021,Q2
Lithuania,Subscriptions,Total,Fixed broadband,2021-Q4,795041.0,Subscriptions,2021,Q4
Lithuania,Subscriptions,Total,Fixed broadband,2022-Q2,799007.0,Subscriptions,2022,Q2
Lithuania,Subscriptions,Total,Fixed broadband,2022-Q4,801135.0,Subscriptions,2022,Q4
Lithuania,Subscriptions,Total,Fixed broadband,2023-Q2,798108.0,Subscriptions,2023,Q2
Lithuania,Subscriptions,Total,Fixed broadband,2023-Q4,798117.0,Subscriptions,2023,Q4
Lithuania,Subscriptions,Total,Fixed broadband,2024-Q2,795701.0,Subscriptions,2024,Q2
Lithuania,Subscriptions,Total,Fixed broadband,2024-Q4,796148.0,Subscriptions,2024,Q4
Luxembourg,Subscriptions,Total,Fixed broadband,2018-Q2,220300.0,Subscriptions,2018,Q2
Luxembourg,Subscriptions,Total,Fixed broadband,2018-Q4,224200.0,Subscriptions,2018,Q4
Luxembourg,Subscriptions,Total,Fixed broadband,2019-Q2,227150.0,Subscriptions,2019,Q2
Luxembourg,Subscriptions,Total,Fixed broadband,2019-Q4,230100.0,Subscriptions,2019,Q4
Luxembourg,Subscriptions,Total,Fixed broadband,2020-Q2,230300.0,Subscriptions,2020,Q2
Luxembourg,Subscriptions,Total,Fixed broadband,2020-Q4,235200.0,Subscriptions,2020,Q4
Luxembourg,Subscriptions,Total,Fixed broadband,2021-Q2,241200.0,Subscriptions,2021,Q2
Luxembourg,Subscriptions,Total,Fixed broadband,2021-Q4,243100.0,Subscriptions,2021,Q4
Luxembourg,Subscriptions,Total,Fixed broadband,2022-Q2,250300.0,Subscriptions,2022,Q2
Luxembourg,Subscriptions,Total,Fixed broadband,2022-Q4,250400.0,Subscriptions,2022,Q4
Luxembourg,Subscriptions,Total,Fixed broadband,2023-Q2,252800.0,Subscriptions,2023,Q2
Luxembourg,Subscriptions,Total,Fixed broadband,2023-Q4,255300.0,Subscriptions,2023,Q4
Luxembourg,Subscriptions,Total,Fixed broadband,2024-Q2,260500.0,Subscriptions,2024,Q2
Luxembourg,Subscriptions,Total,Fixed broadband,2024-Q4,271400.0,Subscriptions,2024,Q4
Mexico,Subscriptions,Total,Fixed broadband,2018-Q2,17731287.0,Subscriptions,2018,Q2
Mexico,Subscriptions,Total,Fixed broadband,2018-Q4,18358920.0,Subscriptions,2018,Q4
Mexico,Subscriptions,Total,Fixed broadband,2019-Q2,18793826.0,Subscriptions,2019,Q2
Mexico,Subscriptions,Total,Fixed broadband,2019-Q4,19353056.0,Subscriptions,2019,Q4
Mexico,Subscriptions,Total,Fixed broadband,2020-Q2,20896087.0,Subscriptions,2020,Q2
Mexico,Subscriptions,Total,Fixed broadband,2020-Q4,22509439.0,Subscriptions,2020,Q4
Mexico,Subscriptions,Total,Fixed broadband,2021-Q2,23882196.0,Subscriptions,2021,Q2
Mexico,Subscriptions,Total,Fixed broadband,2021-Q4,24853552.0,Subscriptions,2021,Q4
Mexico,Subscriptions,Total,Fixed broadband,2022-Q2,25457182.0,Subscriptions,2022,Q2
Mexico,Subscriptions,Total,Fixed broadband,2022-Q4,26504735.0,Subscriptions,2022,Q4
Mexico,Subscriptions,Total,Fixed broadband,2023-Q2,26948713.0,Subscriptions,2023,Q2
Mexico,Subscriptions,Total,Fixed broadband,2023-Q4,26932530.0,Subscriptions,2023,Q4
Mexico,Subscriptions,Total,Fixed broadband,2024-Q2,28339272.0,Subscriptions,2024,Q2
Mexico,Subscriptions,Total,Fixed broadband,2024-Q4,29003240.0,Subscriptions,2024,Q4
Netherlands,Subscriptions,Total,Fixed broadband,2018-Q2,7371000.0,Subscriptions,2018,Q2
Netherlands,Subscriptions,Total,Fixed broadband,2018-Q4,7406000.0,Subscriptions,2018,Q4
Netherlands,Subscriptions,Total,Fixed broadband,2019-Q2,7431746.0,Subscriptions,2019,Q2
Netherlands,Subscriptions,Total,Fixed broadband,2019-Q4,7458573.0,Subscriptions,2019,Q4
Netherlands,Subscriptions,Total,Fixed broadband,2020-Q2,7476259.0,Subscriptions,2020,Q2
Netherlands,Subscriptions,Total,Fixed broadband,2020-Q4,7525000.0,Subscriptions,2020,Q4
Netherlands,Subscriptions,Total,Fixed broadband,2021-Q2,7573000.0,Subscriptions,2021,Q2
Netherlands,Subscriptions,Total,Fixed broadband,2021-Q4,7589853.0,Subscriptions,2021,Q4
Netherlands,Subscriptions,Total,Fixed broadband,2022-Q2,7774473.0,Subscriptions,2022,Q2
Netherlands,Subscriptions,Total,Fixed broadband,2022-Q4,7800000.0,Subscriptions,2022,Q4
Netherlands,Subscriptions,Total,Fixed broadband,2023-Q2,7818000.0,Subscriptions,2023,Q2
Netherlands,Subscriptions,Total,Fixed broadband,2023-Q4,7836000.0,Subscriptions,2023,Q4
Netherlands,Subscriptions,Total,Fixed broadband,2024-Q2,7808000.0,Subscriptions,2024,Q2
Netherlands,Subscriptions,Total,Fixed broadband,2024-Q4,7834000.0,Subscriptions,2024,Q4
New Zealand,Subscriptions,Total,Fixed broadband,2018-Q2,1647635.0,Subscriptions,2018,Q2
New Zealand,Subscriptions,Total,Fixed broadband,2018-Q4,1662090.0,Subscriptions,2018,Q4
New Zealand,Subscriptions,Total,Fixed broadband,2019-Q2,1697534.0,Subscriptions,2019,Q2
New Zealand,Subscriptions,Total,Fixed broadband,2019-Q4,1715231.0,Subscriptions,2019,Q4
New Zealand,Subscriptions,Total,Fixed broadband,2020-Q2,1764984.0,Subscriptions,2020,Q2
New Zealand,Subscriptions,Total,Fixed broadband,2020-Q4,1770549.0,Subscriptions,2020,Q4
New Zealand,Subscriptions,Total,Fixed broadband,2021-Q2,1806118.0,Subscriptions,2021,Q2
New Zealand,Subscriptions,Total,Fixed broadband,2021-Q4,1832539.0,Subscriptions,2021,Q4
New Zealand,Subscriptions,Total,Fixed broadband,2022-Q2,1863050.0,Subscriptions,2022,Q2
New Zealand,Subscriptions,Total,Fixed broadband,2022-Q4,1898112.0,Subscriptions,2022,Q4
New Zealand,Subscriptions,Total,Fixed broadband,2023-Q2,1950666.0,Subscriptions,2023,Q2
New Zealand,Subscriptions,Total,Fixed broadband,2023-Q4,1967103.0,Subscriptions,2023,Q4
New Zealand,Subscriptions,Total,Fixed broadband,2024-Q2,1983817.0,Subscriptions,2024,Q2
New Zealand,Subscriptions,Total,Fixed broadband,2024-Q4,2002231.0,Subscriptions,2024,Q4
Norway,Subscriptions,Total,Fixed broadband,2018-Q2,2176223.0,Subscriptions,2018,Q2
Norway,Subscriptions,Total,Fixed broadband,2018-Q4,2284318.0,Subscriptions,2018,Q4
Norway,Subscriptions,Total,Fixed broadband,2019-Q2,2224590.0,Subscriptions,2019,Q2
Norway,Subscriptions,Total,Fixed broadband,2019-Q4,2334674.0,Subscriptions,2019,Q4
Norway,Subscriptions,Total,Fixed broadband,2020-Q2,2302340.0,Subscriptions,2020,Q2
Norway,Subscriptions,Total,Fixed broadband,2020-Q4,2386926.0,Subscriptions,2020,Q4
Norway,Subscriptions,Total,Fixed broadband,2021-Q2,2398795.0,Subscriptions,2021,Q2
Norway,Subscriptions,Total,Fixed broadband,2021-Q4,2430354.0,Subscriptions,2021,Q4
Norway,Subscriptions,Total,Fixed broadband,2022-Q2,2449644.0,Subscriptions,2022,Q2
Norway,Subscriptions,Total,Fixed broadband,2022-Q4,2485329.0,Subscriptions,2022,Q4
Norway,Subscriptions,Total,Fixed broadband,2023-Q2,2505722.0,Subscriptions,2023,Q2
Norway,Subscriptions,Total,Fixed broadband,2023-Q4,2544220.0,Subscriptions,2023,Q4
Norway,Subscriptions,Total,Fixed broadband,2024-Q2,2561807.0,Subscriptions,2024,Q2
Norway,Subscriptions,Total,Fixed broadband,2024-Q4,2591638.0,Subscriptions,2024,Q4
Poland,Subscriptions,Total,Fixed broadband,2018-Q2,7084085.0,Subscriptions,2018,Q2
Poland,Subscriptions,Total,Fixed broadband,2018-Q4,7761110.0,Subscriptions,2018,Q4
Poland,Subscriptions,Total,Fixed broadband,2019-Q2,7569796.0,Subscriptions,2019,Q2
Poland,Subscriptions,Total,Fixed broadband,2019-Q4,7799937.0,Subscriptions,2019,Q4
Poland,Subscriptions,Total,Fixed broadband,2020-Q2,7901577.0,Subscriptions,2020,Q2
Poland,Subscriptions,Total,Fixed broadband,2020-Q4,8366549.0,Subscriptions,2020,Q4
Poland,Subscriptions,Total,Fixed broadband,2021-Q2,8481149.0,Subscriptions,2021,Q2
Poland,Subscriptions,Total,Fixed broadband,2021-Q4,8667297.0,Subscriptions,2021,Q4
Poland,Subscriptions,Total,Fixed broadband,2022-Q2,8613405.0,Subscriptions,2022,Q2
Poland,Subscriptions,Total,Fixed broadband,2022-Q4,9183514.0,Subscriptions,2022,Q4
Poland,Subscriptions,Total,Fixed broadband,2023-Q2,9133906.0,Subscriptions,2023,Q2
Poland,Subscriptions,Total,Fixed broadband,2023-Q4,9489107.0,Subscriptions,2023,Q4
Poland,Subscriptions,Total,Fixed broadband,2024-Q2,9310395.0,Subscriptions,2024,Q2
Poland,Subscriptions,Total,Fixed broadband,2024-Q4,9708613.0,Subscriptions,2024,Q4
Portugal,Subscriptions,Total,Fixed broadband,2018-Q2,3669956.0,Subscriptions,2018,Q2
Portugal,Subscriptions,Total,Fixed broadband,2018-Q4,3784693.0,Subscriptions,2018,Q4
Portugal,Subscriptions,Total,Fixed broadband,2019-Q2,3867961.0,Subscriptions,2019,Q2
Portugal,Subscriptions,Total,Fixed broadband,2019-Q4,3967716.0,Subscriptions,2019,Q4
Portugal,Subscriptions,Total,Fixed broadband,2020-Q2,4057600.0,Subscriptions,2020,Q2
Portugal,Subscriptions,Total,Fixed broadband,2020-Q4,4160812.0,Subscriptions,2020,Q4
Portugal,Subscriptions,Total,Fixed broadband,2021-Q2,4230589.0,Subscriptions,2021,Q2
Portugal,Subscriptions,Total,Fixed broadband,2021-Q4,4313761.0,Subscriptions,2021,Q4
Portugal,Subscriptions,Total,Fixed broadband,2022-Q2,4383832.0,Subscriptions,2022,Q2
Portugal,Subscriptions,Total,Fixed broadband,2022-Q4,4472779.0,Subscriptions,2022,Q4
Portugal,Subscriptions,Total,Fixed broadband,2023-Q2,4529856.0,Subscriptions,2023,Q2
Portugal,Subscriptions,Total,Fixed broadband,2023-Q4,4601070.0,Subscriptions,2023,Q4
Portugal,Subscriptions,Total,Fixed broadband,2024-Q2,4550709.0,Subscriptions,2024,Q2
Portugal,Subscriptions,Total,Fixed broadband,2024-Q4,4614717.0,Subscriptions,2024,Q4
Slovak Republic,Subscriptions,Total,Fixed broadband,2018-Q2,1470414.0,Subscriptions,2018,Q2
Slovak Republic,Subscriptions,Total,Fixed broadband,2018-Q4,1515761.0,Subscriptions,2018,Q4
Slovak Republic,Subscriptions,Total,Fixed broadband,2019-Q2,1554139.0,Subscriptions,2019,Q2
Slovak Republic,Subscriptions,Total,Fixed broadband,2019-Q4,1604630.0,Subscriptions,2019,Q4
Slovak Republic,Subscriptions,Total,Fixed broadband,2020-Q2,1677927.0,Subscriptions,2020,Q2
Slovak Republic,Subscriptions,Total,Fixed broadband,2020-Q4,1749671.0,Subscriptions,2020,Q4
Slovak Republic,Subscriptions,Total,Fixed broadband,2021-Q2,1794556.0,Subscriptions,2021,Q2
Slovak Republic,Subscriptions,Total,Fixed broadband,2021-Q4,1834951.0,Subscriptions,2021,Q4
Slovak Republic,Subscriptions,Total,Fixed broadband,2022-Q2,1869705.0,Subscriptions,2022,Q2
Slovak Republic,Subscriptions,Total,Fixed broadband,2022-Q4,1909488.0,Subscriptions,2022,Q4
Slovak Republic,Subscriptions,Total,Fixed broadband,2023-Q2,1910819.0,Subscriptions,2023,Q2
Slovak Republic,Subscriptions,Total,Fixed broadband,2023-Q4,1916587.0,Subscriptions,2023,Q4
Slovak Republic,Subscriptions,Total,Fixed broadband,2024-Q2,1938312.0,Subscriptions,2024,Q2
Slovak Republic,Subscriptions,Total,Fixed broadband,2024-Q4,1971337.0,Subscriptions,2024,Q4
Slovenia,Subscriptions,Total,Fixed broadband,2018-Q2,598651.0,Subscriptions,2018,Q2
Slovenia,Subscriptions,Total,Fixed broadband,2018-Q4,605720.0,Subscriptions,2018,Q4
Slovenia,Subscriptions,Total,Fixed broadband,2019-Q2,611032.0,Subscriptions,2019,Q2
Slovenia,Subscriptions,Total,Fixed broadband,2019-Q4,620513.0,Subscriptions,2019,Q4
Slovenia,Subscriptions,Total,Fixed broadband,2020-Q2,629237.0,Subscriptions,2020,Q2
Slovenia,Subscriptions,Total,Fixed broadband,2020-Q4,644488.0,Subscriptions,2020,Q4
Slovenia,Subscriptions,Total,Fixed broadband,2021-Q2,654759.0,Subscriptions,2021,Q2
Slovenia,Subscriptions,Total,Fixed broadband,2021-Q4,659240.0,Subscriptions,2021,Q4
Slovenia,Subscriptions,Total,Fixed broadband,2022-Q2,663839.0,Subscriptions,2022,Q2
Slovenia,Subscriptions,Total,Fixed broadband,2022-Q4,669009.0,Subscriptions,2022,Q4
Slovenia,Subscriptions,Total,Fixed broadband,2023-Q2,671131.0,Subscriptions,2023,Q2
Slovenia,Subscriptions,Total,Fixed broadband,2023-Q4,710079.0,Subscriptions,2023,Q4
Slovenia,Subscriptions,Total,Fixed broadband,2024-Q2,715610.0,Subscriptions,2024,Q2
Slovenia,Subscriptions,Total,Fixed broadband,2024-Q4,721663.0,Subscriptions,2024,Q4
Spain,Subscriptions,Total,Fixed broadband,2018-Q2,14681303.0,Subscriptions,2018,Q2
Spain,Subscriptions,Total,Fixed broadband,2018-Q4,14956581.0,Subscriptions,2018,Q4
Spain,Subscriptions,Total,Fixed broadband,2019-Q2,15093355.0,Subscriptions,2019,Q2
Spain,Subscriptions,Total,Fixed broadband,2019-Q4,15333713.0,Subscriptions,2019,Q4
Spain,Subscriptions,Total,Fixed broadband,2020-Q2,15540600.0,Subscriptions,2020,Q2
Spain,Subscriptions,Total,Fixed broadband,2020-Q4,15875082.0,Subscriptions,2020,Q4
Spain,Subscriptions,Total,Fixed broadband,2021-Q2,16167798.0,Subscriptions,2021,Q2
Spain,Subscriptions,Total,Fixed broadband,2021-Q4,16392286.0,Subscriptions,2021,Q4
Spain,Subscriptions,Total,Fixed broadband,2022-Q2,16657115.0,Subscriptions,2022,Q2
Spain,Subscriptions,Total,Fixed broadband,2022-Q4,16929202.0,Subscriptions,2022,Q4
Spain,Subscriptions,Total,Fixed broadband,2023-Q2,17326324.0,Subscriptions,2023,Q2
Spain,Subscriptions,Total,Fixed broadband,2023-Q4,17830207.0,Subscriptions,2023,Q4
Spain,Subscriptions,Total,Fixed broadband,2024-Q2,18404828.0,Subscriptions,2024,Q2
Spain,Subscriptions,Total,Fixed broadband,2024-Q4,19022765.0,Subscriptions,2024,Q4
Sweden,Subscriptions,Total,Fixed broadband,2018-Q2,3902609.0,Subscriptions,2018,Q2
Sweden,Subscriptions,Total,Fixed broadband,2018-Q4,3973622.0,Subscriptions,2018,Q4
Sweden,Subscriptions,Total,Fixed broadband,2019-Q2,3994475.0,Subscriptions,2019,Q2
Sweden,Subscriptions,Total,Fixed broadband,2019-Q4,4038725.0,Subscriptions,2019,Q4
Sweden,Subscriptions,Total,Fixed broadband,2020-Q2,4101078.0,Subscriptions,2020,Q2
Sweden,Subscriptions,Total,Fixed broadband,2020-Q4,4179574.0,Subscriptions,2020,Q4
Sweden,Subscriptions,Total,Fixed broadband,2021-Q2,4195823.0,Subscriptions,2021,Q2
Sweden,Subscriptions,Total,Fixed broadband,2021-Q4,4253442.0,Subscriptions,2021,Q4
Sweden,Subscriptions,Total,Fixed broadband,2022-Q2,4262322.0,Subscriptions,2022,Q2
Sweden,Subscriptions,Total,Fixed broadband,2022-Q4,4258836.0,Subscriptions,2022,Q4
Sweden,Subscriptions,Total,Fixed broadband,2023-Q2,4224014.0,Subscriptions,2023,Q2
Sweden,Subscriptions,Total,Fixed broadband,2023-Q4,4586259.0,Subscriptions,2023,Q4
Sweden,Subscriptions,Total,Fixed broadband,2024-Q2,4594798.0,Subscriptions,2024,Q2
Sweden,Subscriptions,Total,Fixed broadband,2024-Q4,4654608.0,Subscriptions,2024,Q4
Switzerland,Subscriptions,Total,Fixed broadband,2018-Q2,3947477.0,Subscriptions,2018,Q2
Switzerland,Subscriptions,Total,Fixed broadband,2018-Q4,3928570.0,Subscriptions,2018,Q4
Switzerland,Subscriptions,Total,Fixed broadband,2019-Q2,4011459.0,Subscriptions,2019,Q2
Switzerland,Subscriptions,Total,Fixed broadband,2019-Q4,4094346.0,Subscriptions,2019,Q4
Switzerland,Subscriptions,Total,Fixed broadband,2020-Q2,4096211.0,Subscriptions,2020,Q2
Switzerland,Subscriptions,Total,Fixed broadband,2020-Q4,4098072.0,Subscriptions,2020,Q4
Switzerland,Subscriptions,Total,Fixed broadband,2021-Q2,4178070.0,Subscriptions,2021,Q2
Switzerland,Subscriptions,Total,Fixed broadband,2021-Q4,4258064.0,Subscriptions,2021,Q4
Switzerland,Subscriptions,Total,Fixed broadband,2022-Q2,4199079.0,Subscriptions,2022,Q2
Switzerland,Subscriptions,Total,Fixed broadband,2022-Q4,4220425.0,Subscriptions,2022,Q4
Switzerland,Subscriptions,Total,Fixed broadband,2023-Q2,4121127.0,Subscriptions,2023,Q2
Switzerland,Subscriptions,Total,Fixed broadband,2023-Q4,4171786.0,Subscriptions,2023,Q4
Switzerland,Subscriptions,Total,Fixed broadband,2024-Q2,4168030.0,Subscriptions,2024,Q2
Switzerland,Subscriptions,Total,Fixed broadband,2024-Q4,4182982.0,Subscriptions,2024,Q4
Türkiye,Subscriptions,Total,Fixed broadband,2018-Q2,12658303.0,Subscriptions,2018,Q2
Türkiye,Subscriptions,Total,Fixed broadband,2018-Q4,13407226.0,Subscriptions,2018,Q4
Türkiye,Subscriptions,Total,Fixed broadband,2019-Q2,13758657.0,Subscriptions,2019,Q2
Türkiye,Subscriptions,Total,Fixed broadband,2019-Q4,14231978.0,Subscriptions,2019,Q4
Türkiye,Subscriptions,Total,Fixed broadband,2020-Q2,15273337.0,Subscriptions,2020,Q2
Türkiye,Subscriptions,Total,Fixed broadband,2020-Q4,16734853.0,Subscriptions,2020,Q4
Türkiye,Subscriptions,Total,Fixed broadband,2021-Q2,17363064.0,Subscriptions,2021,Q2
Türkiye,Subscriptions,Total,Fixed broadband,2021-Q4,18135736.0,Subscriptions,2021,Q4
Türkiye,Subscriptions,Total,Fixed broadband,2022-Q2,18507527.0,Subscriptions,2022,Q2
Türkiye,Subscriptions,Total,Fixed broadband,2022-Q4,18998803.0,Subscriptions,2022,Q4
Türkiye,Subscriptions,Total,Fixed broadband,2023-Q2,19212835.0,Subscriptions,2023,Q2
Türkiye,Subscriptions,Total,Fixed broadband,2023-Q4,19600230.0,Subscriptions,2023,Q4
Türkiye,Subscriptions,Total,Fixed broadband,2024-Q2,19915746.0,Subscriptions,2024,Q2
Türkiye,Subscriptions,Total,Fixed broadband,2024-Q4,20496630.0,Subscriptions,2024,Q4
United Kingdom,Subscriptions,Total,Fixed broadband,2018-Q2,26367952.0,Subscriptions,2018,Q2
United Kingdom,Subscriptions,Total,Fixed broadband,2018-Q4,26595970.0,Subscriptions,2018,Q4
United Kingdom,Subscriptions,Total,Fixed broadband,2019-Q2,26755899.0,Subscriptions,2019,Q2
United Kingdom,Subscriptions,Total,Fixed broadband,2019-Q4,26907746.0,Subscriptions,2019,Q4
United Kingdom,Subscriptions,Total,Fixed broadband,2020-Q2,27093199.0,Subscriptions,2020,Q2
United Kingdom,Subscriptions,Total,Fixed broadband,2020-Q4,27402269.0,Subscriptions,2020,Q4
United Kingdom,Subscriptions,Total,Fixed broadband,2021-Q2,27544574.0,Subscriptions,2021,Q2
United Kingdom,Subscriptions,Total,Fixed broadband,2021-Q4,27755032.0,Subscriptions,2021,Q4
United Kingdom,Subscriptions,Total,Fixed broadband,2022-Q2,28091955.0,Subscriptions,2022,Q2
United Kingdom,Subscriptions,Total,Fixed broadband,2022-Q4,28149470.0,Subscriptions,2022,Q4
United Kingdom,Subscriptions,Total,Fixed broadband,2023-Q2,28340506.0,Subscriptions,2023,Q2
United Kingdom,Subscriptions,Total,Fixed broadband,2023-Q4,28460311.0,Subscriptions,2023,Q4
United Kingdom,Subscriptions,Total,Fixed broadband,2024-Q2,29070110.0,Subscriptions,2024,Q2
United Kingdom,Subscriptions,Total,Fixed broadband,2024-Q4,29256620.0,Subscriptions,2024,Q4
United States,Subscriptions,Total,Fixed broadband,2018-Q2,109206000.0,Subscriptions,2018,Q2
United States,Subscriptions,Total,Fixed broadband,2018-Q4,110865000.0,Subscriptions,2018,Q4
United States,Subscriptions,Total,Fixed broadband,2019-Q2,112681000.0,Subscriptions,2019,Q2
United States,Subscriptions,Total,Fixed broadband,2019-Q4,114269000.0,Subscriptions,2019,Q4
United States,Subscriptions,Total,Fixed broadband,2020-Q2,118051000.0,Subscriptions,2020,Q2
United States,Subscriptions,Total,Fixed broadband,2020-Q4,120531000.0,Subscriptions,2020,Q4
United States,Subscriptions,Total,Fixed broadband,2021-Q2,123373000.0,Subscriptions,2021,Q2
United States,Subscriptions,Total,Fixed broadband,2021-Q4,125760000.0,Subscriptions,2021,Q4
United States,Subscriptions,Total,Fixed broadband,2022-Q2,126362000.0,Subscriptions,2022,Q2
United States,Subscriptions,Total,Fixed broadband,2022-Q4,128085000.0,Subscriptions,2022,Q4
United States,Subscriptions,Total,Fixed broadband,2023-Q2,130704000.0,Subscriptions,2023,Q2
United States,Subscriptions,Total,Fixed broadband,2023-Q4,131048000.0,Subscriptions,2023,Q4
